τ_vals,μ=1.0,μ=0.9,μ=0.8,μ=0.5
1377.769624834,0.9777783439789914,0.9944721206730036,0.9307929150876866,0.5173950397381892
1377.836177736,0.9927434759511787,0.9835589720110721,0.9031765039646886,0.5123181542298945
1377.902730638,0.9936462119178127,0.9658576272258581,0.8611695941883258,0.31767107740945977
1377.96928354,0.9933244643136366,0.9404742527302479,0.8147337346080114,0.40639945288491863
1378.0358364420001,0.9875702607209624,0.9090744271763765,0.7706788914516144,0.39362262526092234
1378.1023893440001,0.9671651454644641,0.8722579362000864,0.7157504061288038,0.22333861780683148
1378.1689422460001,0.944683879199721,0.8292393630019593,0.6578613831045635,0.3008084174965019
1378.2354951480002,0.9199970099003587,0.7815334588817612,0.6027481560205321,0.2790252387396483
1378.3020480500002,0.8809249530604455,0.7303515112658338,0.5414205168203969,0.14187102537679094
1378.3686009520002,0.8384526055370611,0.6750505061411031,0.48027875482898164,0.2146014016626071
1378.435153854,0.7977032984993236,0.6167549946831659,0.42121808955307977,0.1827436717199385
1378.501706756,0.7442373750672726,0.5573004394590739,0.3604909867172663,0.0854423066201696
1378.568259658,0.6861055605265305,0.4963692980923843,0.30414166603273995,0.15917268810369456
1378.63481256,0.6336975636550879,0.434626584656295,0.24933549563556362,0.11629566503315697
1378.701365462,0.5720287711479941,0.3743605400319293,0.1966479096510747,0.06314967939009743
1378.767918364,0.5054464291444906,0.3157021042574203,0.1522760118880439,0.1420067483423691
1378.834471266,0.4481504057000829,0.25890000745233827,0.11001367796100774,0.08700811859363092
1378.901024168,0.3864941810640367,0.20630048328719397,0.07283030349700442,0.07965116742983916
1378.96757707,0.3212936491448091,0.1583638893553489,0.04601304455578867,0.16577512918933202
1379.034129972,0.267870502096915,0.11501475431946555,0.02311023531858538,0.0970980616032765
1379.100682874,0.21522932048907634,0.07813949935397448,0.007652934665733538,0.1342705602181199
1379.167235776,0.16179573719537685,0.048185621143351565,0.0014365549788361211,0.22791462109151325
1379.233788678,0.12086996862428268,0.02490667441546683,0.0015429837739894382,0.14342430618403443
1379.3003415800001,0.08465536429451277,0.009309223270209548,0.011093890088658152,0.22082078846322392
1379.3668944820001,0.05097652933387996,0.001472363727495215,0.025347377193604505,0.32082557008564927
1379.4334473840001,0.028475652331952588,0.0012330170368478246,0.04801489023405673,0.2179885048869361
1379.5000002860002,0.012632332962074756,0.008577400375786082,0.08182615834723071,0.3283468407259177
1379.5665531880002,0.002486966942082884,0.02305569609432702,0.11346382700929132,0.43279992741560436
1379.6331060900002,0.000565090918763353,0.04488822868468449,0.15454754498023357,0.30915861140422046
1379.699658992,0.0055792373178340645,0.0731722977021671,0.20803626260312486,0.44275364433880304
1379.766211894,0.018897491056810954,0.10699385399068756,0.25210595492064214,0.5495973357870598
1379.832764796,0.03680116124418804,0.1471275236882945,0.30515084256984226,0.40340392209918474
1379.899317698,0.06112558599378811,0.1920164161971835,0.37108307671009266,0.5489813460165307
1379.9658706,0.09548883779021569,0.24044743649491165,0.42198696620954795,0.6563647531468257
1380.032423502,0.13091015179480653,0.29364124955524157,0.47964187714260587,0.4871949549455418
1380.098976404,0.1720038987780644,0.34957720434513256,0.5494369041406362,0.6332315890918798
1380.165529306,0.22345290948238175,0.4069021435709579,0.601522559165671,0.7395264493012448
1380.232082208,0.2727606310018602,0.4669352867159599,0.656347594676837,0.5487437997645238
1380.29863511,0.3266942447601213,0.527339570685472,0.7209994932879072,0.6848334218604909
1380.365188012,0.38934036663892685,0.5867907404185565,0.7684984085890152,0.7883972676626408
1380.431740914,0.44678199898245174,0.6463429038388308,0.813377387559705,0.5794083213042664
1380.4982938160001,0.5072649234912283,0.7035342576514755,0.8642540314047028,0.6975572183544377
1380.5648467180001,0.5729552109673774,0.7573118552271083,0.90125305960132,0.7964438110630647
1380.6313996200001,0.6303934867883703,0.8083111005247722,0.9300256877500761,0.5747118418981567
1380.6979525220002,0.6888939673439036,0.8542005499516777,0.9600297197569584,0.6703422401590864
1380.7645054240002,0.7482905793545375,0.8944844035181135,0.9810975423161895,0.762162113310056
1380.8310583260002,0.7966110106258107,0.9294965553898893,0.9895935958091063,0.534938485432047
1380.8976112280002,0.8441383997429792,0.9572541860908633,0.994624365420796,0.6074164449496045
1380.96416413,0.8890332173106419,0.9779985969844659,0.9960053175210506,0.6894467046206701
1381.030717032,0.9206415346165968,0.9920372638730142,0.9829695330802743,0.4651997806241707
1381.097269934,0.9500975502628293,0.9978035851831278,0.9629779252499255,0.5177517130518297
1381.163822836,0.9754141027235516,0.9962033389798036,0.9436752718419392,0.5872523579577907
